Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence
200007346,Order,upgrade,Normal,Equipment upgrade,In Progress,8955 Oak St,New York,NEW YORK,NY,75939,40.80149,-74.109791,2025-12-02 14:30:00,2025-12-02 16:30:00,120,T900014,,,pending,,
200007347,Trouble,,Critical,Line repair,In Progress,4872 Washington St,Houston,HOUSTON,TX,22647,29.67614,-95.070492,2026-01-26 15:30:00,2026-01-26 17:30:00,120,T900046,,,pending,,
200007348,Trouble,,Low,Network support,Pending,1457 Washington St,Philadelphia,PHILADELPHIA,PA,21671,40.106855,-75.136606,2026-01-08 10:45:00,2026-01-08 11:15:00,30,T900087,,,pending,,
200007349,Order,install,Normal,Fiber ONT installation,Pending,207 Main St,San Diego,SAN DIEGO,CA,36408,32.445271,-116.905562,2026-01-21 10:45:00,2026-01-21 12:15:00,90,T900115,,,pending,,
200007350,Order,install,Normal,Copper ONT installation,Pending,7069 Oak St,Phoenix,PHOENIX,AZ,45085,33.725436,-111.999329,2025-11-12 09:30:00,2025-11-12 11:30:00,120,T900067,,,pending,,
200007351,Order,install,Normal,Copper ONT installation,In Progress,4293 Main St,San Antonio,SAN ANTONIO,TX,87719,29.674348,-98.263574,2025-12-18 08:30:00,2025-12-18 09:00:00,30,T900093,,,pending,,
200007352,Trouble,,Low,Network support,Pending,3958 Main St,Philadelphia,PHILADELPHIA,PA,11828,39.645962,-75.349654,2025-11-13 14:30:00,2025-11-13 15:00:00,30,T900085,,,pending,,
200007353,Trouble,,Critical,Network troubleshooting,Pending,7788 Main St,Phoenix,PHOENIX,AZ,37044,33.623764,-112.362184,2025-12-18 14:15:00,2025-12-18 15:15:00,60,T900071,,,pending,,
200007354,Order,upgrade,Normal,Equipment upgrade,In Progress,1106 Oak St,Los Angeles,LOS ANGELES,CA,46956,33.990731,-118.475826,2025-12-29 15:00:00,2025-12-29 16:30:00,90,T900023,,,pending,,
200007355,Trouble,,Critical,Line repair,Pending,3904 Washington St,Austin,AUSTIN,TX,67624,30.138899,-97.861086,2025-11-21 13:45:00,2025-11-21 14:45:00,60,T900146,,,pending,,
200007356,Trouble,,Critical,Line repair,In Progress,5955 Main St,Dallas,DALLAS,TX,57788,32.939342,-96.594391,2025-11-23 11:30:00,2025-11-23 12:30:00,60,T900132,,,pending,,
200007357,Trouble,,Critical,Network troubleshooting,In Progress,8402 Elm St,Philadelphia,PHILADELPHIA,PA,15985,39.942267,-75.312903,2025-12-13 12:00:00,2025-12-13 13:30:00,90,T900082,,,pending,,
200007358,Order,upgrade,Normal,Equipment upgrade,In Progress,1448 Oak St,Houston,HOUSTON,TX,57166,29.946394,-95.257293,2025-12-09 09:45:00,2025-12-09 10:15:00,30,T900054,,,pending,,
200007359,Order,install,Normal,Copper ONT installation,Pending,2622 Oak St,San Antonio,SAN ANTONIO,TX,49880,29.258014,-98.450297,2025-12-02 10:15:00,2025-12-02 11:15:00,60,T900091,,,pending,,
200007360,Order,install,Normal,Fiber ONT installation,In Progress,4983 Elm St,Philadelphia,PHILADELPHIA,PA,72377,39.981804,-75.151449,2026-01-24 15:30:00,2026-01-24 16:00:00,30,T900089,,,pending,,
200007361,Trouble,,Critical,Network troubleshooting,Pending,2349 Oak St,New York,NEW YORK,NY,32081,40.753375,-74.010047,2025-12-14 08:00:00,2025-12-14 08:30:00,30,T900014,,,pending,,
200007362,Order,install,Normal,Copper ONT installation,In Progress,1618 Washington St,San Diego,SAN DIEGO,CA,10627,32.867553,-117.236943,2025-12-06 16:15:00,2025-12-06 17:15:00,60,T900106,,,pending,,
200007363,Trouble,,Low,Network support,In Progress,8917 Main St,Houston,HOUSTON,TX,42310,29.819456,-95.038546,2026-01-19 16:45:00,2026-01-19 18:45:00,120,T900053,,,pending,,
200007364,Order,upgrade,Normal,Equipment upgrade,Pending,2605 Oak St,Austin,AUSTIN,TX,88272,30.575177,-97.553084,2026-01-13 14:00:00,2026-01-13 15:30:00,90,T900149,,,pending,,
200007365,Trouble,,Critical,Network troubleshooting,In Progress,380 Main St,Phoenix,PHOENIX,AZ,20735,33.120082,-112.078532,2026-01-09 16:15:00,2026-01-09 16:45:00,30,T900071,,,pending,,
200007366,Trouble,,Low,Network support,Pending,1898 Main St,Phoenix,PHOENIX,AZ,82543,33.788633,-111.969226,2025-11-30 10:30:00,2025-11-30 11:30:00,60,T900070,,,pending,,
200007367,Trouble,,Critical,Line repair,Pending,7877 Elm St,Los Angeles,LOS ANGELES,CA,82553,33.919535,-118.368447,2025-11-29 14:00:00,2025-11-29 16:00:00,120,T900022,,,pending,,
200007368,Trouble,,Critical,Network troubleshooting,In Progress,3715 Washington St,Dallas,DALLAS,TX,80419,32.915417,-96.832991,2026-01-24 12:30:00,2026-01-24 13:30:00,60,T900123,,,pending,,
200007369,Order,install,Normal,Fiber ONT installation,Pending,7764 Main St,Dallas,DALLAS,TX,21599,33.029237,-97.152605,2025-12-08 08:15:00,2025-12-08 09:45:00,90,T900123,,,pending,,
200007370,Order,upgrade,Normal,Equipment upgrade,In Progress,9083 Elm St,Houston,HOUSTON,TX,29529,29.628583,-95.42747,2025-12-17 10:45:00,2025-12-17 12:45:00,120,T900059,,,pending,,
200007371,Trouble,,Low,Network support,Pending,6757 Oak St,Phoenix,PHOENIX,AZ,27740,33.296457,-111.97142,2025-12-30 11:15:00,2025-12-30 11:45:00,30,T900067,,,pending,,
200007372,Trouble,,Critical,Line repair,In Progress,2903 Washington St,Austin,AUSTIN,TX,35561,30.533437,-97.67076,2025-11-25 14:45:00,2025-11-25 15:15:00,30,T900145,,,pending,,
200007373,Order,install,Normal,Copper ONT installation,Pending,9238 Elm St,San Diego,SAN DIEGO,CA,51215,32.460687,-117.195599,2026-01-04 13:30:00,2026-01-04 15:00:00,90,T900106,,,pending,,
200007374,Trouble,,Low,Network support,Pending,5719 Main St,Philadelphia,PHILADELPHIA,PA,96082,39.904163,-75.446556,2026-01-28 14:00:00,2026-01-28 16:00:00,120,T900085,,,pending,,
200007375,Order,upgrade,Normal,Equipment upgrade,In Progress,749 Main St,Philadelphia,PHILADELPHIA,PA,52320,39.715001,-74.941494,2025-11-16 16:45:00,2025-11-16 17:45:00,60,T900076,,,pending,,
200007376,Trouble,,Critical,Network troubleshooting,In Progress,1692 Main St,Philadelphia,PHILADELPHIA,PA,64283,39.733549,-74.857418,2026-01-23 11:15:00,2026-01-23 12:15:00,60,T900082,,,pending,,
200007377,Order,install,Normal,Fiber ONT installation,In Progress,1632 Washington St,Dallas,DALLAS,TX,96598,32.490789,-96.971185,2025-12-12 16:30:00,2025-12-12 18:30:00,120,T900123,,,pending,,
200007378,Order,install,Normal,Copper ONT installation,Pending,8863 Elm St,Philadelphia,PHILADELPHIA,PA,22380,39.753044,-75.238578,2026-01-21 08:30:00,2026-01-21 09:30:00,60,T900076,,,pending,,
200007379,Trouble,,Low,Network support,In Progress,8140 Main St,Los Angeles,LOS ANGELES,CA,82560,34.068911,-118.238561,2025-12-30 13:45:00,2025-12-30 15:45:00,120,T900018,,,pending,,
200007380,Trouble,,Low,Network support,Pending,2173 Main St,Austin,AUSTIN,TX,74761,29.929526,-98.031868,2025-12-27 14:30:00,2025-12-27 15:30:00,60,T900145,,,pending,,
200007381,Order,upgrade,Normal,Equipment upgrade,In Progress,4321 Oak St,Austin,AUSTIN,TX,58389,30.573427,-97.739726,2025-11-30 12:45:00,2025-11-30 14:45:00,120,T900149,,,pending,,
200007382,Order,install,Normal,Fiber ONT installation,In Progress,9609 Elm St,San Diego,SAN DIEGO,CA,14647,32.848749,-117.125677,2026-01-31 12:15:00,2026-01-31 12:45:00,30,T900111,,,pending,,
200007383,Trouble,,Critical,Network troubleshooting,In Progress,628 Oak St,San Diego,SAN DIEGO,CA,85097,32.849912,-117.376167,2026-01-11 12:45:00,2026-01-11 14:45:00,120,T900118,,,pending,,
200007384,Order,install,Normal,Fiber ONT installation,Pending,6662 Washington St,San Diego,SAN DIEGO,CA,36433,33.016151,-117.154875,2026-01-19 15:30:00,2026-01-19 17:00:00,90,T900113,,,pending,,
200007385,Trouble,,Critical,Line repair,Pending,8453 Elm St,Chicago,CHICAGO,IL,93793,41.730145,-87.53477,2026-01-13 15:00:00,2026-01-13 16:30:00,90,T900037,,,pending,,
200007386,Trouble,,Critical,Network troubleshooting,Pending,555 Washington St,Austin,AUSTIN,TX,23361,30.366405,-97.926748,2025-12-29 08:30:00,2025-12-29 10:30:00,120,T900147,,,pending,,
200007387,Order,install,Normal,Fiber ONT installation,In Progress,8493 Elm St,San Antonio,SAN ANTONIO,TX,27653,29.718829,-98.578818,2025-11-29 11:30:00,2025-11-29 12:00:00,30,T900094,,,pending,,
200007388,Trouble,,Critical,Line repair,In Progress,4665 Washington St,Dallas,DALLAS,TX,59839,32.515405,-97.023339,2025-11-29 09:00:00,2025-11-29 11:00:00,120,T900124,,,pending,,
200007389,Order,install,Normal,Fiber ONT installation,In Progress,1677 Washington St,San Antonio,SAN ANTONIO,TX,90453,29.099446,-98.586322,2025-11-30 10:15:00,2025-11-30 10:45:00,30,T900095,,,pending,,
200007390,Trouble,,Critical,Line repair,In Progress,1580 Main St,Los Angeles,LOS ANGELES,CA,89006,34.118313,-118.236971,2025-11-20 16:30:00,2025-11-20 17:30:00,60,T900015,,,pending,,
200007391,Order,install,Normal,Copper ONT installation,In Progress,9614 Washington St,Los Angeles,LOS ANGELES,CA,78952,33.927804,-118.570666,2025-11-21 08:30:00,2025-11-21 09:30:00,60,T900021,,,pending,,
200007392,Order,upgrade,Normal,Equipment upgrade,Pending,6208 Elm St,New York,NEW YORK,NY,94515,41.050943,-73.928738,2026-01-25 09:00:00,2026-01-25 11:00:00,120,T900007,,,pending,,
200007393,Order,upgrade,Normal,Equipment upgrade,In Progress,7470 Elm St,Houston,HOUSTON,TX,96932,29.413051,-95.146066,2025-11-24 13:30:00,2025-11-24 15:00:00,90,T900057,,,pending,,
200007394,Trouble,,Critical,Line repair,Pending,9156 Main St,Houston,HOUSTON,TX,84670,29.490699,-95.656775,2025-12-07 15:00:00,2025-12-07 16:30:00,90,T900051,,,pending,,
200007395,Trouble,,Critical,Network troubleshooting,In Progress,3999 Main St,Dallas,DALLAS,TX,96402,33.020769,-96.775543,2025-11-13 12:30:00,2025-11-13 13:00:00,30,T900127,,,pending,,
200007396,Trouble,,Low,Network support,Pending,8169 Washington St,Austin,AUSTIN,TX,54033,30.410395,-98.013456,2025-12-15 11:30:00,2025-12-15 12:30:00,60,T900135,,,pending,,
200007397,Order,upgrade,Normal,Equipment upgrade,In Progress,8442 Main St,Phoenix,PHOENIX,AZ,63948,33.121779,-112.426803,2026-01-01 10:00:00,2026-01-01 12:00:00,120,T900060,,,pending,,
200007398,Trouble,,Critical,Line repair,In Progress,8042 Main St,Houston,HOUSTON,TX,24177,30.014909,-95.346517,2025-12-17 10:45:00,2025-12-17 11:15:00,30,T900059,,,pending,,
200007399,Trouble,,Critical,Network troubleshooting,Pending,1081 Oak St,San Antonio,SAN ANTONIO,TX,41553,29.140542,-98.681104,2026-01-19 15:30:00,2026-01-19 16:00:00,30,T900093,,,pending,,
200007400,Order,install,Normal,Copper ONT installation,In Progress,4729 Elm St,Chicago,CHICAGO,IL,75952,41.722396,-87.878124,2025-12-31 08:30:00,2025-12-31 09:00:00,30,T900036,,,pending,,
200007401,Trouble,,Critical,Line repair,In Progress,7826 Washington St,Phoenix,PHOENIX,AZ,16438,33.354667,-112.024059,2025-11-22 11:00:00,2025-11-22 13:00:00,120,T900063,,,pending,,
200007402,Order,install,Normal,Fiber ONT installation,In Progress,1586 Washington St,Austin,AUSTIN,TX,22003,29.998745,-97.420694,2025-11-16 10:45:00,2025-11-16 11:45:00,60,T900142,,,pending,,
200007403,Order,install,Normal,Copper ONT installation,Pending,5032 Oak St,Houston,HOUSTON,TX,10247,29.482707,-95.352585,2025-12-21 14:30:00,2025-12-21 16:00:00,90,T900056,,,pending,,
200007404,Order,install,Normal,Fiber ONT installation,Pending,1220 Washington St,Philadelphia,PHILADELPHIA,PA,66843,40.192103,-75.43767,2026-01-05 10:00:00,2026-01-05 11:30:00,90,T900081,,,pending,,
200007405,Order,install,Normal,Copper ONT installation,In Progress,5974 Elm St,Phoenix,PHOENIX,AZ,78834,33.203638,-111.974583,2025-11-14 14:45:00,2025-11-14 16:45:00,120,T900064,,,pending,,
200007406,Trouble,,Critical,Line repair,In Progress,9905 Washington St,San Antonio,SAN ANTONIO,TX,93518,29.141408,-98.78424,2026-01-26 10:30:00,2026-01-26 12:00:00,90,T900100,,,pending,,
200007407,Trouble,,Critical,Line repair,In Progress,2492 Elm St,Houston,HOUSTON,TX,74949,29.984281,-95.463632,2026-01-14 13:00:00,2026-01-14 15:00:00,120,T900046,,,pending,,
200007408,Trouble,,Low,Network support,In Progress,8253 Oak St,Chicago,CHICAGO,IL,25461,41.834657,-87.655879,2026-01-05 09:00:00,2026-01-05 11:00:00,120,T900034,,,pending,,
200007409,Trouble,,Critical,Line repair,In Progress,395 Main St,Austin,AUSTIN,TX,83383,30.169904,-97.388436,2026-01-24 13:45:00,2026-01-24 14:45:00,60,T900146,,,pending,,
200007410,Order,install,Normal,Fiber ONT installation,In Progress,9597 Oak St,Chicago,CHICAGO,IL,85012,42.007543,-87.455287,2025-12-23 15:30:00,2025-12-23 17:30:00,120,T900033,,,pending,,
200007411,Order,upgrade,Normal,Equipment upgrade,In Progress,8763 Oak St,San Diego,SAN DIEGO,CA,80178,33.061798,-117.32543,2025-12-25 08:45:00,2025-12-25 10:15:00,90,T900117,,,pending,,
200007412,Order,install,Normal,Fiber ONT installation,In Progress,3414 Oak St,Phoenix,PHOENIX,AZ,70111,33.803615,-112.087068,2026-01-04 09:30:00,2026-01-04 11:30:00,120,T900066,,,pending,,
200007413,Trouble,,Critical,Line repair,Pending,1333 Oak St,Chicago,CHICAGO,IL,36262,41.827709,-87.308085,2025-11-16 16:00:00,2025-11-16 17:30:00,90,T900037,,,pending,,
200007414,Order,install,Normal,Fiber ONT installation,In Progress,5792 Washington St,Chicago,CHICAGO,IL,45805,41.813239,-87.791077,2026-01-02 10:00:00,2026-01-02 10:30:00,30,T900034,,,pending,,
200007415,Trouble,,Low,Network support,Pending,4267 Main St,Chicago,CHICAGO,IL,32457,41.777513,-87.872158,2025-12-26 08:45:00,2025-12-26 10:15:00,90,T900043,,,pending,,
200007416,Order,upgrade,Normal,Equipment upgrade,Pending,2699 Main St,Dallas,DALLAS,TX,86169,32.479245,-96.964365,2025-11-24 10:00:00,2025-11-24 10:30:00,30,T900128,,,pending,,
200007417,Trouble,,Low,Network support,In Progress,3613 Oak St,Houston,HOUSTON,TX,77110,30.090081,-95.11477,2026-01-04 08:00:00,2026-01-04 09:00:00,60,T900053,,,pending,,
200007418,Order,install,Normal,Fiber ONT installation,In Progress,4071 Elm St,San Diego,SAN DIEGO,CA,10109,32.663182,-117.38496,2025-12-20 13:45:00,2025-12-20 14:15:00,30,T900113,,,pending,,
200007419,Order,install,Normal,Copper ONT installation,Pending,4708 Main St,Philadelphia,PHILADELPHIA,PA,19027,40.077724,-75.004593,2025-12-26 08:30:00,2025-12-26 10:30:00,120,T900089,,,pending,,
200007420,Order,upgrade,Normal,Equipment upgrade,In Progress,7517 Main St,Austin,AUSTIN,TX,44439,30.046237,-97.838286,2025-12-23 09:15:00,2025-12-23 10:45:00,90,T900145,,,pending,,
200007421,Trouble,,Critical,Network troubleshooting,Pending,997 Main St,New York,NEW YORK,NY,34969,40.525855,-73.757363,2026-01-05 11:30:00,2026-01-05 12:30:00,60,T900010,,,pending,,
200007422,Trouble,,Critical,Network troubleshooting,In Progress,171 Washington St,Houston,HOUSTON,TX,25869,29.658622,-95.283165,2026-01-03 14:45:00,2026-01-03 16:45:00,120,T900052,,,pending,,
200007423,Order,install,Normal,Copper ONT installation,Pending,2529 Elm St,Dallas,DALLAS,TX,84335,32.98485,-97.001814,2025-11-23 11:30:00,2025-11-23 12:00:00,30,T900128,,,pending,,
200007424,Order,install,Normal,Copper ONT installation,Pending,3170 Washington St,Los Angeles,LOS ANGELES,CA,34163,33.980417,-118.200518,2025-11-12 14:30:00,2025-11-12 15:00:00,30,T900021,,,pending,,
200007425,Order,install,Normal,Fiber ONT installation,In Progress,3228 Oak St,San Diego,SAN DIEGO,CA,92486,32.54314,-117.039933,2025-12-28 16:30:00,2025-12-28 18:30:00,120,T900108,,,pending,,
200007426,Order,install,Normal,Copper ONT installation,In Progress,5757 Washington St,San Diego,SAN DIEGO,CA,29180,32.430367,-117.515141,2025-12-30 14:30:00,2025-12-30 16:30:00,120,T900111,,,pending,,
200007427,Order,install,Normal,Copper ONT installation,Pending,5055 Oak St,Philadelphia,PHILADELPHIA,PA,23741,39.8638,-75.218303,2025-11-24 16:45:00,2025-11-24 17:45:00,60,T900076,,,pending,,
200007428,Order,upgrade,Normal,Equipment upgrade,Pending,3813 Oak St,Dallas,DALLAS,TX,99818,32.901231,-96.451794,2026-01-29 11:15:00,2026-01-29 12:45:00,90,T900131,,,pending,,
200007429,Order,install,Normal,Fiber ONT installation,In Progress,7443 Oak St,Austin,AUSTIN,TX,67763,30.509989,-97.439716,2025-12-27 11:45:00,2025-12-27 12:45:00,60,T900143,,,pending,,
200007430,Order,install,Normal,Copper ONT installation,In Progress,7192 Elm St,Houston,HOUSTON,TX,97020,29.652655,-95.620815,2025-11-30 08:30:00,2025-11-30 10:00:00,90,T900056,,,pending,,
200007431,Order,upgrade,Normal,Equipment upgrade,Pending,9943 Oak St,San Antonio,SAN ANTONIO,TX,84278,29.151206,-98.615216,2026-01-24 15:45:00,2026-01-24 16:15:00,30,T900090,,,pending,,
200007432,Order,install,Normal,Fiber ONT installation,Pending,3505 Washington St,San Antonio,SAN ANTONIO,TX,71301,29.506398,-98.448266,2025-11-25 08:15:00,2025-11-25 08:45:00,30,T900095,,,pending,,
200007433,Trouble,,Critical,Line repair,In Progress,292 Main St,San Diego,SAN DIEGO,CA,57505,32.665492,-116.921777,2026-01-21 14:15:00,2026-01-21 16:15:00,120,T900118,,,pending,,
200007434,Trouble,,Critical,Network troubleshooting,Pending,3944 Washington St,Los Angeles,LOS ANGELES,CA,36491,33.738963,-118.267938,2026-01-15 15:30:00,2026-01-15 16:00:00,30,T900026,,,pending,,
200007435,Trouble,,Critical,Line repair,Pending,4814 Main St,Houston,HOUSTON,TX,48409,30.108087,-95.642042,2025-11-30 13:00:00,2025-11-30 14:30:00,90,T900046,,,pending,,
200007436,Order,install,Normal,Fiber ONT installation,In Progress,6743 Main St,San Diego,SAN DIEGO,CA,55089,32.527415,-116.942329,2025-12-31 10:00:00,2025-12-31 11:00:00,60,T900113,,,pending,,
200007437,Order,install,Normal,Copper ONT installation,In Progress,3732 Elm St,Dallas,DALLAS,TX,63889,33.071082,-96.472917,2026-01-20 09:30:00,2026-01-20 10:00:00,30,T900128,,,pending,,
200007438,Trouble,,Low,Network support,In Progress,4999 Washington St,San Antonio,SAN ANTONIO,TX,70889,29.47209,-98.450205,2026-01-07 10:30:00,2026-01-07 12:30:00,120,T900099,,,pending,,
200007439,Order,upgrade,Normal,Equipment upgrade,In Progress,7346 Washington St,Philadelphia,PHILADELPHIA,PA,25762,40.274131,-75.197519,2025-12-12 11:45:00,2025-12-12 12:45:00,60,T900087,,,pending,,
200007440,Order,upgrade,Normal,Equipment upgrade,In Progress,1825 Washington St,San Antonio,SAN ANTONIO,TX,98422,29.712461,-98.250378,2025-11-21 08:45:00,2025-11-21 09:15:00,30,T900094,,,pending,,
200007441,Order,install,Normal,Copper ONT installation,In Progress,8942 Oak St,Phoenix,PHOENIX,AZ,38578,33.323176,-112.192065,2026-01-05 08:30:00,2026-01-05 09:00:00,30,T900070,,,pending,,
200007442,Order,upgrade,Normal,Equipment upgrade,In Progress,6316 Main St,San Antonio,SAN ANTONIO,TX,61447,29.522198,-98.481264,2026-01-24 11:45:00,2026-01-24 12:45:00,60,T900090,,,pending,,
200007443,Order,upgrade,Normal,Equipment upgrade,Pending,2744 Main St,Los Angeles,LOS ANGELES,CA,10861,34.065628,-117.895388,2025-11-17 10:15:00,2025-11-17 10:45:00,30,T900023,,,pending,,
200007444,Order,install,Normal,Copper ONT installation,In Progress,1164 Washington St,San Diego,SAN DIEGO,CA,25938,32.490403,-117.458833,2025-12-18 12:15:00,2025-12-18 14:15:00,120,T900118,,,pending,,
200007445,Trouble,,Low,Network support,In Progress,9907 Washington St,Austin,AUSTIN,TX,71380,30.141474,-97.548148,2025-12-18 13:45:00,2025-12-18 15:15:00,90,T900144,,,pending,,
200007446,Trouble,,Low,Network support,Pending,5835 Washington St,Chicago,CHICAGO,IL,45499,42.163374,-87.415176,2025-12-04 08:45:00,2025-12-04 09:15:00,30,T900031,,,pending,,
200007447,Trouble,,Critical,Network troubleshooting,In Progress,4313 Main St,San Antonio,SAN ANTONIO,TX,84300,29.673051,-98.45148,2025-11-30 10:15:00,2025-11-30 10:45:00,30,T900093,,,pending,,
200007448,Order,install,Normal,Fiber ONT installation,Pending,3050 Main St,New York,NEW YORK,NY,76034,40.355278,-74.260851,2025-12-21 12:15:00,2025-12-21 13:15:00,60,T900014,,,pending,,
200007449,Order,install,Normal,Copper ONT installation,In Progress,6944 Main St,San Diego,SAN DIEGO,CA,54183,32.360846,-117.409608,2026-01-29 14:45:00,2026-01-29 16:45:00,120,T900118,,,pending,,
200007450,Order,upgrade,Normal,Equipment upgrade,Pending,3014 Oak St,Austin,AUSTIN,TX,93717,29.985607,-98.061626,2025-11-22 15:30:00,2025-11-22 17:30:00,120,T900140,,,pending,,
200007451,Trouble,,Low,Network support,Pending,4074 Washington St,New York,NEW YORK,NY,76710,40.475523,-73.759856,2025-12-22 13:30:00,2025-12-22 15:30:00,120,T900010,,,pending,,
200007452,Order,install,Normal,Copper ONT installation,Pending,7192 Main St,Austin,AUSTIN,TX,32181,30.150957,-97.633421,2026-01-12 16:15:00,2026-01-12 18:15:00,120,T900135,,,pending,,
200007453,Trouble,,Low,Network support,Pending,2968 Elm St,San Antonio,SAN ANTONIO,TX,21698,29.070467,-98.660429,2026-01-21 09:30:00,2026-01-21 11:00:00,90,T900091,,,pending,,
200007454,Order,install,Normal,Fiber ONT installation,In Progress,2144 Elm St,San Antonio,SAN ANTONIO,TX,41744,29.141346,-98.802224,2025-11-22 10:15:00,2025-11-22 10:45:00,30,T900097,,,pending,,
200007455,Order,install,Normal,Copper ONT installation,Pending,8860 Main St,Los Angeles,LOS ANGELES,CA,61854,34.36052,-118.529216,2025-12-28 16:45:00,2025-12-28 17:45:00,60,T900018,,,pending,,
200007456,Trouble,,Critical,Network troubleshooting,Pending,9886 Oak St,Houston,HOUSTON,TX,10116,29.777797,-95.707923,2025-11-16 12:00:00,2025-11-16 14:00:00,120,T900058,,,pending,,
200007457,Order,install,Normal,Fiber ONT installation,In Progress,4527 Main St,Los Angeles,LOS ANGELES,CA,65637,34.312633,-118.00777,2025-12-07 14:00:00,2025-12-07 15:30:00,90,T900027,,,pending,,
200007458,Order,install,Normal,Fiber ONT installation,Pending,4650 Oak St,Dallas,DALLAS,TX,93190,32.442031,-97.03976,2025-12-14 14:00:00,2025-12-14 14:30:00,30,T900130,,,pending,,
200007459,Order,upgrade,Normal,Equipment upgrade,In Progress,1498 Washington St,Chicago,CHICAGO,IL,31150,42.191392,-87.477741,2026-01-17 14:15:00,2026-01-17 15:45:00,90,T900035,,,pending,,
200007460,Order,install,Normal,Fiber ONT installation,Pending,9203 Elm St,San Antonio,SAN ANTONIO,TX,36733,29.119224,-98.452424,2026-01-06 08:00:00,2026-01-06 08:30:00,30,T900092,,,pending,,
200007461,Order,install,Normal,Fiber ONT installation,In Progress,4052 Washington St,San Antonio,SAN ANTONIO,TX,85107,29.764629,-98.139743,2026-01-27 09:45:00,2026-01-27 11:15:00,90,T900095,,,pending,,
200007462,Order,install,Normal,Copper ONT installation,Pending,4865 Elm St,Houston,HOUSTON,TX,26700,29.556462,-95.664442,2026-01-03 14:15:00,2026-01-03 15:15:00,60,T900048,,,pending,,
200007463,Order,upgrade,Normal,Equipment upgrade,In Progress,5113 Main St,Dallas,DALLAS,TX,54409,32.456886,-96.663165,2026-01-27 10:30:00,2026-01-27 11:00:00,30,T900130,,,pending,,
200007464,Order,upgrade,Normal,Equipment upgrade,Pending,9340 Washington St,Los Angeles,LOS ANGELES,CA,12335,34.361863,-118.478813,2025-11-23 11:30:00,2025-11-23 13:00:00,90,T900020,,,pending,,
200007465,Trouble,,Low,Network support,Pending,1150 Washington St,New York,NEW YORK,NY,19004,41.059674,-74.288806,2025-12-17 08:00:00,2025-12-17 09:00:00,60,T900004,,,pending,,
200007466,Order,install,Normal,Copper ONT installation,In Progress,2892 Oak St,Los Angeles,LOS ANGELES,CA,47061,34.054754,-118.585031,2025-12-17 11:15:00,2025-12-17 12:45:00,90,T900021,,,pending,,
200007467,Trouble,,Critical,Network troubleshooting,Pending,9883 Elm St,San Antonio,SAN ANTONIO,TX,12026,29.466653,-98.340974,2025-11-15 11:30:00,2025-11-15 12:30:00,60,T900092,,,pending,,
200007468,Trouble,,Critical,Network troubleshooting,Pending,3079 Main St,Philadelphia,PHILADELPHIA,PA,76594,40.010831,-75.273839,2025-11-19 15:15:00,2025-11-19 16:15:00,60,T900082,,,pending,,
200007469,Trouble,,Critical,Line repair,In Progress,1235 Elm St,San Diego,SAN DIEGO,CA,54915,32.752967,-117.07567,2025-12-08 10:30:00,2025-12-08 11:30:00,60,T900118,,,pending,,
200007470,Order,install,Normal,Copper ONT installation,In Progress,7087 Elm St,Chicago,CHICAGO,IL,49250,42.023657,-87.612207,2026-01-02 13:30:00,2026-01-02 15:00:00,90,T900031,,,pending,,
200007471,Trouble,,Critical,Network troubleshooting,Pending,3619 Oak St,Chicago,CHICAGO,IL,15659,41.671815,-87.618075,2026-01-07 08:15:00,2026-01-07 09:15:00,60,T900033,,,pending,,
200007472,Order,upgrade,Normal,Equipment upgrade,In Progress,3777 Elm St,Austin,AUSTIN,TX,66771,30.315422,-97.747409,2026-01-27 15:45:00,2026-01-27 17:15:00,90,T900149,,,pending,,
200007473,Order,install,Normal,Copper ONT installation,In Progress,6472 Main St,Philadelphia,PHILADELPHIA,PA,48816,39.734627,-75.409835,2026-01-03 12:45:00,2026-01-03 14:45:00,120,T900082,,,pending,,
200007474,Order,install,Normal,Copper ONT installation,In Progress,7998 Main St,Austin,AUSTIN,TX,39573,30.215591,-97.928014,2025-12-10 15:15:00,2025-12-10 17:15:00,120,T900135,,,pending,,
200007475,Order,install,Normal,Copper ONT installation,In Progress,4319 Washington St,Chicago,CHICAGO,IL,73882,41.585839,-87.556261,2025-12-03 16:45:00,2025-12-03 17:15:00,30,T900035,,,pending,,
200007476,Order,upgrade,Normal,Equipment upgrade,In Progress,5179 Elm St,New York,NEW YORK,NY,45436,40.525498,-74.28109,2025-12-28 13:15:00,2025-12-28 14:45:00,90,T900013,,,pending,,
200007477,Trouble,,Critical,Line repair,In Progress,2164 Main St,Phoenix,PHOENIX,AZ,67408,33.456993,-111.849879,2026-01-03 13:30:00,2026-01-03 15:30:00,120,T900061,,,pending,,
200007478,Trouble,,Critical,Network troubleshooting,Pending,5594 Main St,Phoenix,PHOENIX,AZ,75061,33.597374,-112.252134,2026-01-25 12:00:00,2026-01-25 13:30:00,90,T900071,,,pending,,
200007479,Trouble,,Low,Network support,In Progress,7597 Main St,Dallas,DALLAS,TX,68619,32.687287,-96.773942,2025-11-26 13:00:00,2025-11-26 14:30:00,90,T900124,,,pending,,
