"Dispatch_id","Ticket_type","Order_type","Priority","Required_skill","Status","Street","City","County","State","Postal_code","Customer_latitude","Customer_longitude","Appointment_start_datetime","Appointment_end_datetime","Duration_min","Assigned_technician_id","Optimized_technician_id","Resolution_type","Optimization_status","Optimization_timestamp","Optimization_confidence","Completion_notes","Skill_category"
200000392,Order,install,Normal,Copper ONT installation,Pending,"2464 Washington St",San Antonio,SAN ANTONIO,TX,30835,29.236359,-98.841576,"2025-11-09 09:30:00","2025-11-09 11:30:00",120,,,"",pending,"","",,Installation Services
200000393,Order,install,Normal,Copper ONT installation,Pending,"604 Main St",San Antonio,SAN ANTONIO,TX,47502,29.443193,-98.285164,"2025-12-14 10:15:00","2025-12-14 12:15:00",120,,,"",pending,"","",,Installation Services
200000396,Order,install,Normal,Copper ONT installation,Pending,"3541 Main St",San Antonio,SAN ANTONIO,TX,92912,29.77805,-98.69185,"2026-01-02 10:00:00","2026-01-02 10:30:00",30,,,"",pending,"","",,Installation Services
200000397,Order,install,Normal,Copper ONT installation,Pending,"9081 Main St",San Antonio,SAN ANTONIO,TX,48677,29.189144,-98.59207,"2026-01-09 08:15:00","2026-01-09 09:45:00",90,,,"",pending,"","",,Installation Services
200000398,Order,install,Normal,Copper ONT installation,Pending,"968 Oak St",San Antonio,SAN ANTONIO,TX,78035,29.372591,-98.20435,"2026-01-13 14:15:00","2026-01-13 15:15:00",60,,,"",pending,"","",,Installation Services
200000399,Order,install,Normal,Copper ONT installation,Pending,"141 Main St",San Antonio,SAN ANTONIO,TX,72992,29.153858,-98.25817,"2025-11-18 10:45:00","2025-11-18 12:45:00",120,,,"",pending,"","",,Installation Services
200000450,Order,install,Normal,Copper ONT installation,Pending,"2240 Main St",San Diego,SAN DIEGO,CA,37328,33.05944,-116.992065,"2026-01-25 14:00:00","2026-01-25 14:30:00",30,,,"",pending,"","",,Installation Services
200000451,Order,install,Normal,Copper ONT installation,Pending,"4324 Oak St",San Diego,SAN DIEGO,CA,33188,32.543427,-116.87669,"2025-12-23 10:30:00","2025-12-23 11:30:00",60,,,"",pending,"","",,Installation Services
200000452,Order,install,Normal,Copper ONT installation,Pending,"4911 Oak St",San Diego,SAN DIEGO,CA,69099,32.73541,-116.97975,"2026-01-05 12:00:00","2026-01-05 13:30:00",90,,,"",pending,"","",,Installation Services
200000453,Order,install,Normal,Copper ONT installation,Pending,"4804 Oak St",San Diego,SAN DIEGO,CA,58973,32.423576,-116.912155,"2026-01-23 09:15:00","2026-01-23 09:45:00",30,,,"",pending,"","",,Installation Services
200000454,Order,install,Normal,Copper ONT installation,Pending,"5714 Elm St",San Diego,SAN DIEGO,CA,92118,32.364075,-117.421745,"2025-11-13 12:45:00","2025-11-13 14:15:00",90,,,"",pending,"","",,Installation Services
200000455,Order,install,Normal,Copper ONT installation,Pending,"799 Washington St",San Diego,SAN DIEGO,CA,88295,32.58177,-117.49755,"2025-12-21 16:30:00","2025-12-21 18:00:00",90,,,"",pending,"","",,Installation Services
200000456,Order,install,Normal,Copper ONT installation,Pending,"5307 Elm St",San Diego,SAN DIEGO,CA,11445,33.074764,-116.873405,"2026-01-09 13:30:00","2026-01-09 15:00:00",90,,,"",pending,"","",,Installation Services
200000457,Order,install,Normal,Copper ONT installation,Pending,"4624 Main St",San Diego,SAN DIEGO,CA,61103,32.89285,-117.34775,"2025-11-06 10:15:00","2025-11-06 12:15:00",120,,,"",pending,"","",,Installation Services
200000458,Order,install,Normal,Copper ONT installation,Pending,"5975 Washington St",San Diego,SAN DIEGO,CA,15839,32.966312,-116.85771,"2026-01-22 13:00:00","2026-01-22 14:30:00",90,,,"",pending,"","",,Installation Services
200000459,Order,install,Normal,Copper ONT installation,Pending,"4566 Oak St",San Diego,SAN DIEGO,CA,20810,32.7734,-116.93164,"2025-11-05 08:15:00","2025-11-05 09:15:00",60,,,"",pending,"","",,Installation Services
200000510,Order,install,Normal,Copper ONT installation,Pending,"9960 Main St",Dallas,DALLAS,TX,38317,32.82173,-96.48295,"2025-11-10 14:45:00","2025-11-10 15:15:00",30,,,"",pending,"","",,Installation Services
200000511,Order,install,Normal,Copper ONT installation,Pending,"1015 Oak St",Dallas,DALLAS,TX,31792,32.61851,-96.75668,"2025-11-09 16:45:00","2025-11-09 18:15:00",90,,,"",pending,"","",,Installation Services
200000512,Order,install,Normal,Copper ONT installation,Pending,"9054 Washington St",Dallas,DALLAS,TX,55576,32.710182,-96.7149,"2025-11-17 15:45:00","2025-11-17 17:45:00",120,,,"",pending,"","",,Installation Services
200000513,Order,install,Normal,Copper ONT installation,Pending,"6535 Main St",Dallas,DALLAS,TX,44013,32.45266,-96.98021,"2026-01-25 10:30:00","2026-01-25 12:30:00",120,,,"",pending,"","",,Installation Services
200000514,Order,install,Normal,Copper ONT installation,Pending,"2307 Oak St",Dallas,DALLAS,TX,52474,32.974373,-96.43706,"2025-12-05 15:15:00","2025-12-05 16:15:00",60,,,"",pending,"","",,Installation Services
200000515,Order,install,Normal,Copper ONT installation,Pending,"3729 Main St",Dallas,DALLAS,TX,88285,33.091778,-96.71015,"2025-12-12 11:15:00","2025-12-12 13:15:00",120,,,"",pending,"","",,Installation Services
200000516,Order,install,Normal,Copper ONT installation,Pending,"5357 Main St",Dallas,DALLAS,TX,87168,33.07799,-96.77961,"2025-12-01 10:30:00","2025-12-01 11:00:00",30,,,"",pending,"","",,Installation Services
200000517,Order,install,Normal,Copper ONT installation,Pending,"9893 Oak St",Dallas,DALLAS,TX,56152,32.692387,-97.05089,"2026-01-24 12:00:00","2026-01-24 13:30:00",90,,,"",pending,"","",,Installation Services
200000518,Order,install,Normal,Copper ONT installation,Pending,"7793 Elm St",Dallas,DALLAS,TX,46459,32.726254,-96.94954,"2025-12-10 10:00:00","2025-12-10 11:30:00",90,,,"",pending,"","",,Installation Services
200000519,Order,install,Normal,Copper ONT installation,Pending,"325 Elm St",Dallas,DALLAS,TX,41719,32.750565,-96.65325,"2025-12-27 11:15:00","2025-12-27 13:15:00",120,,,"",pending,"","",,Installation Services
200000570,Order,install,Normal,Copper ONT installation,Pending,"1045 Washington St",Austin,AUSTIN,TX,29015,30.29263,-97.49504,"2025-12-18 16:00:00","2025-12-18 17:00:00",60,,,"",pending,"","",,Installation Services
200000571,Order,install,Normal,Copper ONT installation,Pending,"4061 Elm St",Austin,AUSTIN,TX,16151,30.53232,-97.82089,"2026-01-11 08:15:00","2026-01-11 09:15:00",60,,,"",pending,"","",,Installation Services
200000572,Order,install,Normal,Copper ONT installation,Pending,"9606 Washington St",Austin,AUSTIN,TX,53817,30.371414,-97.55399,"2026-01-14 13:45:00","2026-01-14 14:15:00",30,,,"",pending,"","",,Installation Services
200000573,Order,install,Normal,Copper ONT installation,Pending,"4424 Oak St",Austin,AUSTIN,TX,67091,30.328854,-97.80418,"2026-01-04 08:45:00","2026-01-04 09:15:00",30,,,"",pending,"","",,Installation Services
200000574,Order,install,Normal,Copper ONT installation,Pending,"9823 Oak St",Austin,AUSTIN,TX,96330,30.106949,-97.58181,"2025-11-09 16:30:00","2025-11-09 17:00:00",30,,,"",pending,"","",,Installation Services
200000575,Order,install,Normal,Copper ONT installation,Pending,"2691 Elm St",Austin,AUSTIN,TX,48470,30.490076,-97.62608,"2025-12-10 14:00:00","2025-12-10 16:00:00",120,,,"",pending,"","",,Installation Services
200000576,Order,install,Normal,Copper ONT installation,Pending,"5614 Oak St",Austin,AUSTIN,TX,89682,30.197767,-97.66559,"2025-11-20 10:45:00","2025-11-20 12:15:00",90,,,"",pending,"","",,Installation Services
200000395,Order,install,Normal,Copper ONT installation,Pending,"4354 Oak St",San Antonio,SAN ANTONIO,TX,69624,29.436354,-98.824196,"2025-11-01 14:45:00","2025-11-01 16:45:00",120,,,"",pending,"","",test,Installation Services
200000577,Order,install,Normal,Copper ONT installation,Pending,"9434 Oak St",Austin,AUSTIN,TX,99273,30.40723,-98.03413,"2025-11-21 10:30:00","2025-11-21 12:30:00",120,,,"",pending,"","",,Installation Services
200000578,Order,install,Normal,Copper ONT installation,Pending,"6701 Elm St",Austin,AUSTIN,TX,51961,30.014006,-97.41294,"2026-01-01 11:45:00","2026-01-01 12:15:00",30,,,"",pending,"","",,Installation Services
200000579,Order,install,Normal,Copper ONT installation,Pending,"3170 Washington St",Austin,AUSTIN,TX,19440,30.385216,-97.80372,"2025-12-26 15:45:00","2025-12-26 17:45:00",120,,,"",pending,"","",,Installation Services
200000021,Order,install,Normal,Fiber ONT installation,Pending,"9876 Main St",New York,NEW YORK,NY,83129,40.918587,-73.719284,"2025-12-10 09:45:00","2025-12-10 10:15:00",30,,,"",pending,"","",,Installation Services
200000022,Order,install,Normal,Fiber ONT installation,Pending,"6861 Oak St",New York,NEW YORK,NY,76930,40.811386,-73.88932,"2026-01-05 12:15:00","2026-01-05 14:15:00",120,,,"",pending,"","",,Installation Services
200000023,Order,install,Normal,Fiber ONT installation,Pending,"1280 Elm St",New York,NEW YORK,NY,54325,40.69153,-73.714294,"2025-11-17 08:15:00","2025-11-17 10:15:00",120,,,"",pending,"","",,Installation Services
200000024,Order,install,Normal,Fiber ONT installation,Pending,"5622 Oak St",New York,NEW YORK,NY,32327,40.511852,-74.255486,"2026-01-23 14:45:00","2026-01-23 15:45:00",60,,,"",pending,"","",,Installation Services
200000025,Order,install,Normal,Fiber ONT installation,Pending,"2649 Elm St",New York,NEW YORK,NY,81695,40.539436,-73.68063,"2025-12-12 15:45:00","2025-12-12 16:15:00",30,,,"",pending,"","",,Installation Services
200000026,Order,install,Normal,Fiber ONT installation,Pending,"7171 Oak St",New York,NEW YORK,NY,11165,40.505302,-73.99028,"2026-01-21 16:30:00","2026-01-21 17:30:00",60,,,"",pending,"","",,Installation Services
200000027,Order,install,Normal,Fiber ONT installation,Pending,"347 Elm St",New York,NEW YORK,NY,38909,40.779156,-74.253975,"2025-11-06 15:00:00","2025-11-06 16:30:00",90,,,"",pending,"","",,Installation Services
200000028,Order,install,Normal,Fiber ONT installation,Pending,"2115 Main St",New York,NEW YORK,NY,35059,40.68543,-73.716385,"2025-11-12 15:30:00","2025-11-12 16:00:00",30,,,"",pending,"","",,Installation Services
200000029,Order,install,Normal,Fiber ONT installation,Pending,"3435 Elm St",New York,NEW YORK,NY,91872,40.41731,-74.13631,"2025-12-15 08:45:00","2025-12-15 10:45:00",120,,,"",pending,"","",,Installation Services
200000080,Order,install,Normal,Fiber ONT installation,Pending,"579 Elm St",Los Angeles,LOS ANGELES,CA,17796,34.13522,-118.43846,"2025-11-24 13:45:00","2025-11-24 14:45:00",60,,,"",pending,"","",,Installation Services
200000082,Order,install,Normal,Fiber ONT installation,Pending,"3106 Elm St",Los Angeles,LOS ANGELES,CA,96573,33.78927,-118.32214,"2025-12-31 16:30:00","2025-12-31 17:30:00",60,,,"",pending,"","",,Installation Services
200000083,Order,install,Normal,Fiber ONT installation,Pending,"1267 Main St",Los Angeles,LOS ANGELES,CA,14292,34.352962,-118.254585,"2026-01-09 08:30:00","2026-01-09 09:30:00",60,,,"",pending,"","",,Installation Services
200000084,Order,install,Normal,Fiber ONT installation,Pending,"1218 Elm St",Los Angeles,LOS ANGELES,CA,11826,33.875782,-118.1032,"2025-11-26 14:45:00","2025-11-26 16:15:00",90,,,"",pending,"","",,Installation Services
200000085,Order,install,Normal,Fiber ONT installation,Pending,"849 Main St",Los Angeles,LOS ANGELES,CA,36890,34.31218,-118.08035,"2025-11-16 11:00:00","2025-11-16 11:30:00",30,,,"",pending,"","",,Installation Services
200000086,Order,install,Normal,Fiber ONT installation,Pending,"6489 Main St",Los Angeles,LOS ANGELES,CA,54497,34.09349,-118.48078,"2026-01-30 12:15:00","2026-01-30 14:15:00",120,,,"",pending,"","",,Installation Services
200000087,Order,install,Normal,Fiber ONT installation,Pending,"3152 Washington St",Los Angeles,LOS ANGELES,CA,58903,34.277493,-118.60334,"2025-12-26 14:45:00","2025-12-26 15:15:00",30,,,"",pending,"","",,Installation Services
200000088,Order,install,Normal,Fiber ONT installation,Pending,"9510 Elm St",Los Angeles,LOS ANGELES,CA,43173,34.30947,-118.56165,"2026-01-29 16:15:00","2026-01-29 17:45:00",90,,,"",pending,"","",,Installation Services
200000089,Order,install,Normal,Fiber ONT installation,Pending,"4523 Elm St",Los Angeles,LOS ANGELES,CA,80918,34.079193,-118.41167,"2026-01-17 13:30:00","2026-01-17 15:30:00",120,,,"",pending,"","",,Installation Services
200000140,Order,install,Normal,Fiber ONT installation,Pending,"4340 Oak St",Chicago,CHICAGO,IL,54930,42.04594,-87.7987,"2025-12-21 08:15:00","2025-12-21 09:15:00",60,,,"",pending,"","",,Installation Services
200000141,Order,install,Normal,Fiber ONT installation,Pending,"2462 Main St",Chicago,CHICAGO,IL,97444,41.619766,-87.95451,"2025-12-04 09:30:00","2025-12-04 10:00:00",30,,,"",pending,"","",,Installation Services
200000142,Order,install,Normal,Fiber ONT installation,Pending,"3006 Elm St",Chicago,CHICAGO,IL,84784,41.55733,-87.39176,"2025-12-10 11:30:00","2025-12-10 12:30:00",60,,,"",pending,"","",,Installation Services
200000143,Order,install,Normal,Fiber ONT installation,Pending,"3505 Main St",Chicago,CHICAGO,IL,29421,42.10715,-87.34137,"2025-11-27 08:15:00","2025-11-27 09:15:00",60,,,"",pending,"","",,Installation Services
200000144,Order,install,Normal,Fiber ONT installation,Pending,"7112 Main St",Chicago,CHICAGO,IL,93047,41.902313,-87.3451,"2025-12-03 15:00:00","2025-12-03 16:30:00",90,,,"",pending,"","",,Installation Services
200000145,Order,install,Normal,Fiber ONT installation,Pending,"4194 Oak St",Chicago,CHICAGO,IL,25391,41.79554,-87.33159,"2026-01-19 13:30:00","2026-01-19 14:30:00",60,,,"",pending,"","",,Installation Services
200000146,Order,install,Normal,Fiber ONT installation,Pending,"1553 Elm St",Chicago,CHICAGO,IL,76474,41.799225,-87.83009,"2025-11-23 16:45:00","2025-11-23 17:45:00",60,,,"",pending,"","",,Installation Services
200000147,Order,install,Normal,Fiber ONT installation,Pending,"4056 Main St",Chicago,CHICAGO,IL,23704,41.86279,-87.51315,"2025-11-10 11:15:00","2025-11-10 12:15:00",60,,,"",pending,"","",,Installation Services
200000148,Order,install,Normal,Fiber ONT installation,Pending,"3702 Oak St",Chicago,CHICAGO,IL,43901,42.092274,-87.97293,"2026-01-31 15:30:00","2026-01-31 17:00:00",90,,,"",pending,"","",,Installation Services
200000149,Order,install,Normal,Fiber ONT installation,Pending,"6524 Washington St",Chicago,CHICAGO,IL,56895,42.09132,-87.28277,"2026-01-11 16:30:00","2026-01-11 18:30:00",120,,,"",pending,"","",,Installation Services
200000200,Order,install,Normal,Fiber ONT installation,Pending,"3286 Oak St",Houston,HOUSTON,TX,46280,30.012499,-95.16406,"2026-01-21 11:15:00","2026-01-21 12:45:00",90,,,"",pending,"","",,Installation Services
200000201,Order,install,Normal,Fiber ONT installation,Pending,"1297 Washington St",Houston,HOUSTON,TX,65722,29.865028,-95.3636,"2025-12-17 13:45:00","2025-12-17 14:45:00",60,,,"",pending,"","",,Installation Services
200000202,Order,install,Normal,Fiber ONT installation,Pending,"1426 Washington St",Houston,HOUSTON,TX,75811,29.890003,-95.11251,"2025-12-11 12:00:00","2025-12-11 13:30:00",90,,,"",pending,"","",,Installation Services
200000203,Order,install,Normal,Fiber ONT installation,Pending,"5468 Washington St",Houston,HOUSTON,TX,17222,30.072638,-95.36817,"2025-12-01 15:00:00","2025-12-01 16:00:00",60,,,"",pending,"","",,Installation Services
200000495,Trouble,"",Critical,Line repair,Pending,"7803 Main St",Dallas,DALLAS,TX,93347,32.460533,-96.5341,"2025-12-02 14:00:00","2025-12-02 14:30:00",30,,,"",pending,"","",,Critical Trouble Resolution
200000204,Order,install,Normal,Fiber ONT installation,Pending,"2468 Washington St",Houston,HOUSTON,TX,41791,29.500229,-95.071075,"2026-01-26 11:30:00","2026-01-26 12:30:00",60,,,"",pending,"","",,Installation Services
200000205,Order,install,Normal,Fiber ONT installation,Pending,"5178 Main St",Houston,HOUSTON,TX,53617,29.696333,-95.52264,"2025-12-14 11:45:00","2025-12-14 12:45:00",60,,,"",pending,"","",,Installation Services
200000206,Order,install,Normal,Fiber ONT installation,Pending,"211 Main St",Houston,HOUSTON,TX,96871,29.556189,-95.46856,"2026-01-14 09:00:00","2026-01-14 09:30:00",30,,,"",pending,"","",,Installation Services
200000207,Order,install,Normal,Fiber ONT installation,Pending,"6097 Washington St",Houston,HOUSTON,TX,72481,29.53335,-95.53798,"2026-01-18 10:30:00","2026-01-18 12:00:00",90,,,"",pending,"","",,Installation Services
200000208,Order,install,Normal,Fiber ONT installation,Pending,"5426 Washington St",Houston,HOUSTON,TX,54418,29.7083,-95.27674,"2025-12-07 13:15:00","2025-12-07 14:45:00",90,,,"",pending,"","",,Installation Services
200000209,Order,install,Normal,Fiber ONT installation,Pending,"6121 Elm St",Houston,HOUSTON,TX,53696,29.923468,-95.04921,"2026-01-06 11:30:00","2026-01-06 12:30:00",60,,,"",pending,"","",,Installation Services
200000260,Order,install,Normal,Fiber ONT installation,Pending,"9251 Washington St",Phoenix,PHOENIX,AZ,37009,33.253593,-111.99416,"2025-11-13 09:15:00","2025-11-13 09:45:00",30,,,"",pending,"","",,Installation Services
200000261,Order,install,Normal,Fiber ONT installation,Pending,"8773 Elm St",Phoenix,PHOENIX,AZ,56692,33.55262,-112.39754,"2025-11-24 10:00:00","2025-11-24 10:30:00",30,,,"",pending,"","",,Installation Services
200000262,Order,install,Normal,Fiber ONT installation,Pending,"920 Main St",Phoenix,PHOENIX,AZ,76081,33.49721,-112.104385,"2026-01-31 14:45:00","2026-01-31 16:15:00",90,,,"",pending,"","",,Installation Services
200000263,Order,install,Normal,Fiber ONT installation,Pending,"7468 Elm St",Phoenix,PHOENIX,AZ,13044,33.118504,-112.40034,"2026-01-19 10:45:00","2026-01-19 11:15:00",30,,,"",pending,"","",,Installation Services
200000264,Order,install,Normal,Fiber ONT installation,Pending,"1095 Oak St",Phoenix,PHOENIX,AZ,29353,33.167065,-111.894646,"2025-12-17 12:15:00","2025-12-17 12:45:00",30,,,"",pending,"","",,Installation Services
200000265,Order,install,Normal,Fiber ONT installation,Pending,"4740 Main St",Phoenix,PHOENIX,AZ,15222,33.419224,-111.84059,"2026-01-16 13:15:00","2026-01-16 13:45:00",30,,,"",pending,"","",,Installation Services
200000266,Order,install,Normal,Fiber ONT installation,Pending,"7952 Washington St",Phoenix,PHOENIX,AZ,21283,33.631466,-111.92987,"2025-11-11 10:00:00","2025-11-11 12:00:00",120,,,"",pending,"","",,Installation Services
200000267,Order,install,Normal,Fiber ONT installation,Pending,"8346 Washington St",Phoenix,PHOENIX,AZ,99175,33.691822,-111.792,"2025-11-12 09:15:00","2025-11-12 10:45:00",90,,,"",pending,"","",,Installation Services
200000268,Order,install,Normal,Fiber ONT installation,Pending,"5337 Washington St",Phoenix,PHOENIX,AZ,84177,33.669067,-112.115295,"2025-11-27 10:00:00","2025-11-27 11:00:00",60,,,"",pending,"","",,Installation Services
200000269,Order,install,Normal,Fiber ONT installation,Pending,"2565 Oak St",Phoenix,PHOENIX,AZ,66993,33.507755,-112.21742,"2025-11-11 15:15:00","2025-11-11 15:45:00",30,,,"",pending,"","",,Installation Services
200000320,Order,install,Normal,Fiber ONT installation,Pending,"5529 Washington St",Philadelphia,PHILADELPHIA,PA,94772,40.303635,-74.8781,"2026-01-24 14:45:00","2026-01-24 15:15:00",30,,,"",pending,"","",,Installation Services
200000321,Order,install,Normal,Fiber ONT installation,Pending,"3748 Main St",Philadelphia,PHILADELPHIA,PA,62387,39.878532,-75.40696,"2025-12-10 14:15:00","2025-12-10 14:45:00",30,,,"",pending,"","",,Installation Services
200000322,Order,install,Normal,Fiber ONT installation,Pending,"6808 Washington St",Philadelphia,PHILADELPHIA,PA,20664,40.159855,-75.25081,"2025-11-15 11:30:00","2025-11-15 13:00:00",90,,,"",pending,"","",,Installation Services
200000323,Order,install,Normal,Fiber ONT installation,Pending,"4803 Oak St",Philadelphia,PHILADELPHIA,PA,15058,39.719967,-75.18153,"2025-12-02 09:45:00","2025-12-02 10:15:00",30,,,"",pending,"","",,Installation Services
200000324,Order,install,Normal,Fiber ONT installation,Pending,"455 Main St",Philadelphia,PHILADELPHIA,PA,26184,39.789307,-74.940735,"2025-11-15 08:15:00","2025-11-15 09:15:00",60,,,"",pending,"","",,Installation Services
200000325,Order,install,Normal,Fiber ONT installation,Pending,"9679 Washington St",Philadelphia,PHILADELPHIA,PA,26523,40.009693,-75.18017,"2025-11-04 09:15:00","2025-11-04 09:45:00",30,,,"",pending,"","",,Installation Services
200000326,Order,install,Normal,Fiber ONT installation,Pending,"1350 Main St",Philadelphia,PHILADELPHIA,PA,46753,40.04405,-75.33592,"2026-01-01 09:30:00","2026-01-01 11:30:00",120,,,"",pending,"","",,Installation Services
200000327,Order,install,Normal,Fiber ONT installation,Pending,"9857 Elm St",Philadelphia,PHILADELPHIA,PA,73304,39.67329,-75.4202,"2025-12-07 15:15:00","2025-12-07 15:45:00",30,,,"",pending,"","",,Installation Services
200000328,Order,install,Normal,Fiber ONT installation,Pending,"5626 Main St",Philadelphia,PHILADELPHIA,PA,28115,40.200382,-75.29366,"2025-12-20 08:30:00","2025-12-20 09:00:00",30,,,"",pending,"","",,Installation Services
200000329,Order,install,Normal,Fiber ONT installation,Pending,"1545 Elm St",Philadelphia,PHILADELPHIA,PA,74506,40.185772,-75.31129,"2026-01-01 11:15:00","2026-01-01 11:45:00",30,,,"",pending,"","",,Installation Services
200000380,Order,install,Normal,Fiber ONT installation,Pending,"2530 Oak St",San Antonio,SAN ANTONIO,TX,52729,29.542183,-98.33376,"2025-12-13 15:15:00","2025-12-13 15:45:00",30,,,"",pending,"","",,Installation Services
200000381,Order,install,Normal,Fiber ONT installation,Pending,"1140 Oak St",San Antonio,SAN ANTONIO,TX,78785,29.687134,-98.52569,"2026-01-11 14:15:00","2026-01-11 15:45:00",90,,,"",pending,"","",,Installation Services
200000382,Order,install,Normal,Fiber ONT installation,Pending,"6093 Washington St",San Antonio,SAN ANTONIO,TX,66485,29.130005,-98.47348,"2025-11-26 13:00:00","2025-11-26 13:30:00",30,,,"",pending,"","",,Installation Services
200000383,Order,install,Normal,Fiber ONT installation,Pending,"1578 Oak St",San Antonio,SAN ANTONIO,TX,31532,29.71465,-98.72317,"2025-11-18 12:30:00","2025-11-18 14:00:00",90,,,"",pending,"","",,Installation Services
200000384,Order,install,Normal,Fiber ONT installation,Pending,"9710 Elm St",San Antonio,SAN ANTONIO,TX,69183,29.66249,-98.66667,"2026-01-10 08:30:00","2026-01-10 10:30:00",120,,,"",pending,"","",,Installation Services
200000385,Order,install,Normal,Fiber ONT installation,Pending,"2689 Elm St",San Antonio,SAN ANTONIO,TX,67479,29.154615,-98.41768,"2025-11-29 11:30:00","2025-11-29 12:00:00",30,,,"",pending,"","",,Installation Services
200000386,Order,install,Normal,Fiber ONT installation,Pending,"7174 Elm St",San Antonio,SAN ANTONIO,TX,85236,29.509077,-98.75906,"2025-12-07 12:45:00","2025-12-07 13:45:00",60,,,"",pending,"","",,Installation Services
200000387,Order,install,Normal,Fiber ONT installation,Pending,"9545 Main St",San Antonio,SAN ANTONIO,TX,26653,29.3713,-98.21124,"2025-11-15 14:30:00","2025-11-15 16:30:00",120,,,"",pending,"","",,Installation Services
200000388,Order,install,Normal,Fiber ONT installation,Pending,"7462 Washington St",San Antonio,SAN ANTONIO,TX,31735,29.734566,-98.823044,"2025-12-29 16:30:00","2025-12-29 18:00:00",90,,,"",pending,"","",,Installation Services
200000389,Order,install,Normal,Fiber ONT installation,Pending,"1971 Elm St",San Antonio,SAN ANTONIO,TX,34464,29.546337,-98.81788,"2025-11-19 10:45:00","2025-11-19 12:45:00",120,,,"",pending,"","",,Installation Services
200000440,Order,install,Normal,Fiber ONT installation,Pending,"5021 Oak St",San Diego,SAN DIEGO,CA,56585,32.900864,-116.82455,"2025-12-25 09:30:00","2025-12-25 11:00:00",90,,,"",pending,"","",,Installation Services
200000441,Order,install,Normal,Fiber ONT installation,Pending,"3953 Washington St",San Diego,SAN DIEGO,CA,79705,32.98383,-117.02486,"2025-11-23 08:45:00","2025-11-23 10:45:00",120,,,"",pending,"","",,Installation Services
200000442,Order,install,Normal,Fiber ONT installation,Pending,"4184 Elm St",San Diego,SAN DIEGO,CA,83669,32.57644,-117.304115,"2025-11-13 13:45:00","2025-11-13 14:15:00",30,,,"",pending,"","",,Installation Services
200000444,Order,install,Normal,Fiber ONT installation,Pending,"216 Main St",San Diego,SAN DIEGO,CA,56196,32.798557,-117.111115,"2026-01-24 13:45:00","2026-01-24 14:45:00",60,,,"",pending,"","",,Installation Services
200000445,Order,install,Normal,Fiber ONT installation,Pending,"4515 Oak St",San Diego,SAN DIEGO,CA,63532,32.597645,-117.25923,"2026-01-24 11:00:00","2026-01-24 12:00:00",60,,,"",pending,"","",,Installation Services
200000446,Order,install,Normal,Fiber ONT installation,Pending,"7235 Oak St",San Diego,SAN DIEGO,CA,62900,33.04657,-117.415504,"2025-11-10 08:45:00","2025-11-10 10:15:00",90,,,"",pending,"","",,Installation Services
200000447,Order,install,Normal,Fiber ONT installation,Pending,"6206 Main St",San Diego,SAN DIEGO,CA,81724,33.07312,-116.83649,"2025-12-02 16:00:00","2025-12-02 18:00:00",120,,,"",pending,"","",,Installation Services
200000448,Order,install,Normal,Fiber ONT installation,Pending,"7440 Oak St",San Diego,SAN DIEGO,CA,43467,32.6279,-116.906265,"2026-01-07 14:30:00","2026-01-07 15:30:00",60,,,"",pending,"","",,Installation Services
200000449,Order,install,Normal,Fiber ONT installation,Pending,"8861 Main St",San Diego,SAN DIEGO,CA,30278,33.01998,-116.8375,"2026-01-21 11:45:00","2026-01-21 13:15:00",90,,,"",pending,"","",,Installation Services
200000500,Order,install,Normal,Fiber ONT installation,Pending,"4079 Main St",Dallas,DALLAS,TX,86525,32.84075,-97.08424,"2025-11-14 08:30:00","2025-11-14 10:30:00",120,,,"",pending,"","",,Installation Services
200000501,Order,install,Normal,Fiber ONT installation,Pending,"3436 Main St",Dallas,DALLAS,TX,45620,32.627865,-96.90225,"2026-01-17 13:30:00","2026-01-17 14:30:00",60,,,"",pending,"","",,Installation Services
200000502,Order,install,Normal,Fiber ONT installation,Pending,"5407 Main St",Dallas,DALLAS,TX,17755,32.432213,-97.07736,"2025-12-06 14:30:00","2025-12-06 16:30:00",120,,,"",pending,"","",,Installation Services
200000503,Order,install,Normal,Fiber ONT installation,Pending,"2048 Oak St",Dallas,DALLAS,TX,72904,32.556625,-96.71578,"2025-11-20 11:00:00","2025-11-20 11:30:00",30,,,"",pending,"","",,Installation Services
200000504,Order,install,Normal,Fiber ONT installation,Pending,"8739 Elm St",Dallas,DALLAS,TX,30389,32.74208,-97.02488,"2025-11-15 13:15:00","2025-11-15 14:45:00",90,,,"",pending,"","",,Installation Services
200000505,Order,install,Normal,Fiber ONT installation,Pending,"984 Elm St",Dallas,DALLAS,TX,77801,32.95723,-96.53353,"2026-01-13 13:45:00","2026-01-13 14:45:00",60,,,"",pending,"","",,Installation Services
200000507,Order,install,Normal,Fiber ONT installation,Pending,"7917 Washington St",Dallas,DALLAS,TX,86056,32.568428,-97.14864,"2026-01-19 15:15:00","2026-01-19 15:45:00",30,,,"",pending,"","",,Installation Services
200000508,Order,install,Normal,Fiber ONT installation,Pending,"8750 Elm St",Dallas,DALLAS,TX,84654,32.908558,-96.951195,"2025-12-16 11:15:00","2025-12-16 12:15:00",60,,,"",pending,"","",,Installation Services
200000509,Order,install,Normal,Fiber ONT installation,Pending,"5102 Oak St",Dallas,DALLAS,TX,85138,32.86461,-96.51047,"2026-01-18 11:30:00","2026-01-18 12:00:00",30,,,"",pending,"","",,Installation Services
