Dispatch_id,Ticket_type,Order_type,Priority,Required_skill,Status,Street,City,County,State,Postal_code,Customer_latitude,Customer_longitude,Appointment_start_datetime,Appointment_end_datetime,Duration_min,Assigned_technician_id,Optimized_technician_id,Resolution_type,Optimization_status,Optimization_timestamp,Optimization_confidence,Appointment_start_time,Appointment_date,Initial_confidence,Initial_success_prob,Initial_predicted_duration_min,Initial_workload_ratio,Initial_distance_km,Predicted_success_prob,Optimized_predicted_duration_min,Fallback_level,Optimized_workload_ratio,Optimized_distance_km,Confidence_improvement,Success_prob_improvement,Duration_change,Workload_ratio_change,Distance_change_km
200000435,Order,install,Normal,Fiber ONT installation,Pending,9342 Main St,San Diego,SAN DIEGO,CA,57935,33.038334,-117.38891,2025-11-16 14:45:00,2025-11-16 15:15:00,30,T900118,,,pending,2025-11-19 10:41:53,0.0,2025-11-16 14:45:00,2025-11-16,0.152,0.467,59.0,1.0,37.37,0.0,69.3,no_match,0.0,0.0,-0.152,-0.467,10.299999999999997,-1.0,-37.37
200000436,Trouble,,Low,Network support,Pending,5277 Main St,Austin,AUSTIN,TX,32306,30.419142,-97.8937,2026-01-14 13:45:00,2026-01-14 14:45:00,60,T900138,T900147,,completed,2025-11-19 10:41:53,0.0,2026-01-14 13:45:00,2026-01-14,0.918,0.62,61.3,0.0,6.81,0.432,60.6,ml_based,1.125,36.13,-0.918,-0.188,-0.6999999999999957,1.125,29.320000000000004
200000437,Order,install,Normal,Fiber ONT installation,Pending,5729 Oak St,Philadelphia,PHILADELPHIA,PA,37517,39.86796,-75.48168,2026-01-21 13:00:00,2026-01-21 13:30:00,30,T900089,T900078,,completed,2025-11-19 10:41:53,0.255,2026-01-21 13:00:00,2026-01-21,0.229,0.57,53.5,0.429,53.26,0.604,50.5,ml_based,0.75,47.62,0.025999999999999995,0.03400000000000003,-3.0,0.321,-5.640000000000001
200000438,Trouble,,Critical,Line repair,In Progress,7019 Oak St,Phoenix,PHOENIX,AZ,87310,33.691116,-112.114494,2026-01-04 14:15:00,2026-01-04 14:45:00,30,T900061,T900060,,completed,2025-11-19 10:41:53,0.0,2026-01-04 14:15:00,2026-01-04,0.706,0.652,56.0,0.25,16.21,0.362,84.1,ml_based,1.0,29.52,-0.706,-0.29000000000000004,28.099999999999994,0.75,13.309999999999999
200000439,Order,install,Normal,Copper ONT installation,Pending,7674 Elm St,Phoenix,PHOENIX,AZ,44594,33.12688,-112.366104,2025-11-16 16:00:00,2025-11-16 18:00:00,120,T900071,T900060,,completed,2025-11-19 10:41:53,0.0,2025-11-16 16:00:00,2025-11-16,0.469,0.731,58.4,0.0,44.25,0.34,84.0,ml_based,1.125,41.52,-0.469,-0.39099999999999996,25.6,1.125,-2.729999999999997
200000440,Order,upgrade,Normal,Equipment upgrade,Pending,4060 Washington St,Austin,AUSTIN,TX,98021,30.514542,-97.69996,2025-11-28 12:00:00,2025-11-28 12:30:00,30,T900149,T900142,,completed,2025-11-19 10:41:53,0.424,2025-11-28 12:00:00,2025-11-28,0.539,0.61,60.5,0.75,13.45,0.439,73.3,ml_based,1.0,15.97,-0.11500000000000005,-0.17099999999999999,12.799999999999997,0.25,2.5200000000000014
200000441,Trouble,,Low,Network support,Pending,2418 Washington St,Philadelphia,PHILADELPHIA,PA,41528,39.680096,-75.47128,2025-12-23 10:00:00,2025-12-23 10:30:00,30,T900086,T900082,,completed,2025-11-19 10:41:53,0.078,2025-12-23 10:00:00,2025-12-23,0.25,0.499,54.1,0.375,55.99,0.57,54.0,ml_based,1.125,62.88,-0.172,0.07099999999999995,-0.10000000000000142,0.75,6.890000000000001
200000442,Trouble,,Critical,Network troubleshooting,In Progress,6180 Elm St,San Diego,SAN DIEGO,CA,54896,32.590233,-117.471924,2025-12-03 09:15:00,2025-12-03 10:45:00,90,T900116,T900107,,completed,2025-11-19 10:41:53,0.0,2025-12-03 09:15:00,2025-12-03,0.007,0.594,43.4,1.0,49.43,0.386,69.9,ml_based,1.143,40.62,-0.007,-0.20799999999999996,26.500000000000007,0.14300000000000002,-8.810000000000002
200000443,Trouble,,Low,Network support,Pending,716 Elm St,Austin,AUSTIN,TX,53492,30.050575,-97.99783,2026-01-01 10:30:00,2026-01-01 12:00:00,90,T900137,,,pending,2025-11-19 10:41:53,0.0,2026-01-01 10:30:00,2026-01-01,0.325,0.694,74.3,0.25,47.89,0.0,73.4,no_match,0.0,0.0,-0.325,-0.694,-0.8999999999999915,-0.25,-47.89
200000444,Order,upgrade,Normal,Equipment upgrade,Pending,9634 Washington St,Dallas,DALLAS,TX,83366,32.46835,-97.11053,2026-01-27 13:00:00,2026-01-27 13:30:00,30,T900132,T900125,,completed,2025-11-19 10:41:53,0.258,2026-01-27 13:00:00,2026-01-27,0.4,0.636,62.1,0.0,52.09,0.485,50.9,ml_based,1.0,35.54,-0.14200000000000002,-0.15100000000000002,-11.200000000000003,1.0,-16.550000000000004
200000445,Order,upgrade,Normal,Equipment upgrade,Pending,3953 Oak St,Dallas,DALLAS,TX,37719,33.093475,-96.97963,2026-01-07 08:45:00,2026-01-07 09:45:00,60,T900123,T900133,,completed,2025-11-19 10:41:53,0.126,2026-01-07 08:45:00,2026-01-07,0.277,0.516,55.6,1.0,26.88,0.502,57.9,ml_based,1.0,42.94,-0.15100000000000002,-0.014000000000000012,2.299999999999997,0.0,16.06
200000446,Trouble,,Low,Network support,Pending,1775 Main St,San Antonio,SAN ANTONIO,TX,81175,29.499222,-98.42284,2025-12-16 12:15:00,2025-12-16 12:45:00,30,T900104,T900093,,completed,2025-11-19 10:41:53,0.0,2025-12-16 12:15:00,2025-12-16,0.41,0.473,36.5,0.857,20.62,0.57,51.4,ml_based,1.125,34.76,-0.41,0.09699999999999998,14.899999999999999,0.268,14.139999999999997
200000447,Trouble,,Critical,Line repair,Pending,4014 Washington St,Austin,AUSTIN,TX,97796,30.228725,-97.52679,2025-11-22 12:30:00,2025-11-22 14:30:00,120,T900136,T900142,,completed,2025-11-19 10:41:53,0.0,2025-11-22 12:30:00,2025-11-22,0.367,0.59,66.1,0.875,23.57,0.432,80.0,ml_based,1.125,30.34,-0.367,-0.15799999999999997,13.900000000000006,0.25,6.77
200000448,Order,install,Normal,Copper ONT installation,In Progress,724 Oak St,Los Angeles,LOS ANGELES,CA,26029,33.75079,-118.381676,2025-11-26 08:15:00,2025-11-26 09:15:00,60,T900021,T900020,,completed,2025-11-19 10:41:53,0.074,2025-11-26 08:15:00,2025-11-26,0.092,0.536,53.3,1.0,42.3,0.516,58.5,ml_based,1.0,45.66,-0.018000000000000002,-0.020000000000000018,5.200000000000003,0.0,3.3599999999999994
200000449,Trouble,,Low,Network support,In Progress,2793 Main St,Houston,HOUSTON,TX,21428,30.02015,-95.72126,2025-12-26 12:45:00,2025-12-26 14:45:00,120,T900049,T900052,,completed,2025-11-19 10:41:53,0.398,2025-12-26 12:45:00,2025-12-26,0.2,0.589,63.9,0.5,54.37,0.511,55.0,ml_based,1.0,24.85,0.198,-0.07799999999999996,-8.899999999999999,0.5,-29.519999999999996
200000450,Trouble,,Critical,Network troubleshooting,Pending,1246 Main St,Houston,HOUSTON,TX,10874,29.917532,-95.1983,2025-11-25 15:45:00,2025-11-25 16:45:00,60,T900055,T900059,,completed,2025-11-19 10:41:53,0.433,2025-11-25 15:45:00,2025-11-25,0.288,0.611,51.0,0.857,30.75,0.525,55.2,ml_based,1.0,16.43,0.14500000000000002,-0.08599999999999997,4.200000000000003,0.14300000000000002,-14.32
200000451,Trouble,,Critical,Network troubleshooting,In Progress,6429 Elm St,New York,NEW YORK,NY,61878,40.355156,-73.92634,2026-01-30 09:30:00,2026-01-30 11:30:00,120,T900006,T900009,,completed,2025-11-19 10:41:53,0.348,2026-01-30 09:30:00,2026-01-30,0.041,0.57,59.7,1.0,46.55,0.536,67.0,ml_based,1.0,34.86,0.307,-0.03399999999999992,7.299999999999997,0.0,-11.689999999999998
200000452,Trouble,,Critical,Line repair,In Progress,1214 Elm St,New York,NEW YORK,NY,44384,40.90846,-74.180145,2025-11-30 15:00:00,2025-11-30 16:30:00,90,T900009,T900007,,completed,2025-11-19 10:41:53,0.18,2025-11-30 15:00:00,2025-11-30,0.637,0.591,58.8,0.0,30.29,0.507,55.9,ml_based,1.0,36.07,-0.457,-0.08399999999999996,-2.8999999999999986,1.0,5.780000000000001
200000453,Trouble,,Critical,Network troubleshooting,In Progress,2177 Elm St,Dallas,DALLAS,TX,29580,32.49299,-96.73568,2025-11-16 14:30:00,2025-11-16 16:30:00,120,T900131,T900133,,completed,2025-11-19 10:41:53,0.101,2025-11-16 14:30:00,2025-11-16,0.595,0.658,47.5,0.571,14.73,0.498,53.2,ml_based,1.143,35.63,-0.494,-0.16000000000000003,5.700000000000003,0.5720000000000001,20.900000000000002
200000454,Order,install,Normal,Copper ONT installation,Pending,4633 Washington St,Philadelphia,PHILADELPHIA,PA,35668,40.22485,-75.409096,2025-11-23 11:15:00,2025-11-23 11:45:00,30,T900089,T900076,,completed,2025-11-19 10:41:53,0.316,2025-11-23 11:15:00,2025-11-23,0.351,0.544,53.7,0.429,39.76,0.593,61.9,ml_based,0.6,42.37,-0.034999999999999976,0.04899999999999993,8.199999999999996,0.17099999999999999,2.6099999999999994
200000455,Order,install,Normal,Copper ONT installation,Pending,7194 Washington St,New York,NEW YORK,NY,57537,40.581665,-73.646904,2025-12-20 09:30:00,2025-12-20 11:30:00,120,T900013,T900012,,completed,2025-11-19 10:41:53,0.193,2025-12-20 09:30:00,2025-12-20,0.516,0.65,50.0,0.5,23.71,0.532,60.8,ml_based,1.143,38.05,-0.323,-0.118,10.799999999999997,0.643,14.339999999999996
200000456,Order,install,Normal,Fiber ONT installation,Pending,1095 Oak St,Austin,AUSTIN,TX,33037,29.946201,-97.63391,2026-01-29 13:00:00,2026-01-29 14:00:00,60,T900136,T900146,,completed,2025-11-19 10:41:53,0.0,2026-01-29 13:00:00,2026-01-29,0.503,0.58,71.5,0.875,12.29,0.34,63.6,ml_based,1.0,15.84,-0.503,-0.23999999999999994,-7.899999999999999,0.125,3.5500000000000007
200000457,Trouble,,Critical,Line repair,In Progress,6013 Elm St,Chicago,CHICAGO,IL,57671,41.563023,-87.571365,2025-12-26 11:15:00,2025-12-26 11:45:00,30,T900037,T900032,,completed,2025-11-19 10:41:53,0.453,2025-12-26 11:15:00,2025-12-26,0.683,0.763,55.1,0.25,18.05,0.506,37.1,ml_based,0.8,23.04,-0.23000000000000004,-0.257,-18.0,0.55,4.989999999999998
200000458,Order,install,Normal,Copper ONT installation,In Progress,1978 Oak St,Phoenix,PHOENIX,AZ,95670,33.62879,-111.83751,2025-12-16 15:45:00,2025-12-16 17:15:00,90,T900064,,,pending,2025-11-19 10:41:53,0.0,2025-12-16 15:45:00,2025-12-16,0.0,0.578,47.5,1.0,54.17,0.0,69.8,no_match,0.0,0.0,0.0,-0.578,22.299999999999997,-1.0,-54.17
200000459,Trouble,,Critical,Line repair,In Progress,750 Elm St,Phoenix,PHOENIX,AZ,11406,33.143974,-112.17494,2025-12-28 10:45:00,2025-12-28 12:15:00,90,T900061,,,pending,2025-11-19 10:41:53,0.0,2025-12-28 10:45:00,2025-12-28,0.357,0.652,55.7,0.25,45.28,0.0,88.1,no_match,0.0,0.0,-0.357,-0.652,32.39999999999999,-0.25,-45.28
200000460,Order,install,Normal,Fiber ONT installation,In Progress,4344 Oak St,Chicago,CHICAGO,IL,99407,42.179043,-87.50203,2025-12-29 10:15:00,2025-12-29 11:45:00,90,T900044,T900031,,completed,2025-11-19 10:41:53,0.0,2025-12-29 10:15:00,2025-12-29,0.067,0.616,52.3,0.833,53.79,0.455,50.4,ml_based,1.125,60.6,-0.067,-0.16099999999999998,-1.8999999999999986,0.29200000000000004,6.810000000000002
200000461,Trouble,,Critical,Line repair,Pending,844 Washington St,San Diego,SAN DIEGO,CA,36319,32.666225,-117.4657,2026-01-04 11:00:00,2026-01-04 11:30:00,30,T900115,,,pending,2025-11-19 10:41:53,0.0,2026-01-04 11:00:00,2026-01-04,0.35,0.722,69.9,0.125,52.17,0.0,69.9,no_match,0.0,0.0,-0.35,-0.722,0.0,-0.125,-52.17
200000462,Trouble,,Critical,Network troubleshooting,In Progress,8535 Elm St,San Diego,SAN DIEGO,CA,52249,32.907307,-116.96455,2025-11-24 13:45:00,2025-11-24 14:15:00,30,T900114,,,pending,2025-11-19 10:41:53,0.0,2025-11-24 13:45:00,2025-11-24,0.425,0.554,55.5,1.0,14.58,0.0,62.8,no_match,0.0,0.0,-0.425,-0.554,7.299999999999997,-1.0,-14.58
200000463,Order,install,Normal,Fiber ONT installation,Pending,9020 Oak St,San Antonio,SAN ANTONIO,TX,25744,29.45973,-98.65055,2025-12-06 16:45:00,2025-12-06 17:45:00,60,T900094,T900102,,completed,2025-11-19 10:41:53,0.357,2025-12-06 16:45:00,2025-12-06,0.421,0.624,62.2,0.25,39.92,0.612,47.0,ml_based,0.333,37.06,-0.064,-0.01200000000000001,-15.200000000000003,0.08300000000000002,-2.8599999999999994
200000464,Order,install,Normal,Fiber ONT installation,Pending,7679 Washington St,Dallas,DALLAS,TX,42456,32.646446,-96.703766,2025-12-07 12:00:00,2025-12-07 14:00:00,120,T900126,T900132,,completed,2025-11-19 10:41:53,0.489,2025-12-07 12:00:00,2025-12-07,0.156,0.61,70.0,1.0,37.0,0.489,61.8,ml_based,1.0,9.4,0.33299999999999996,-0.121,-8.200000000000003,0.0,-27.6
200000465,Order,install,Normal,Fiber ONT installation,Pending,8894 Main St,Chicago,CHICAGO,IL,98281,41.64528,-87.98671,2026-01-02 15:45:00,2026-01-02 17:45:00,120,T900043,T900041,,completed,2025-11-19 10:41:53,0.136,2026-01-02 15:45:00,2026-01-02,0.235,0.543,51.4,1.0,30.44,0.437,43.4,ml_based,1.0,46.01,-0.09899999999999998,-0.10600000000000004,-8.0,0.0,15.569999999999997
200000466,Trouble,,Critical,Line repair,Pending,8869 Main St,Philadelphia,PHILADELPHIA,PA,36468,40.236164,-74.87024,2025-12-04 11:45:00,2025-12-04 13:15:00,90,T900087,T900087,,completed,2025-11-19 10:41:53,0.302,2025-12-04 11:45:00,2025-12-04,0.428,0.731,41.2,0.167,42.13,0.606,41.2,ml_based,0.833,42.13,-0.126,-0.125,0.0,0.6659999999999999,0.0
200000467,Order,install,Normal,Copper ONT installation,In Progress,8852 Washington St,Chicago,CHICAGO,IL,68694,42.047855,-87.59207,2025-11-27 08:45:00,2025-11-27 09:45:00,60,T900036,T900035,,completed,2025-11-19 10:41:53,0.198,2025-11-27 08:45:00,2025-11-27,0.325,0.615,56.3,0.75,31.25,0.486,54.6,ml_based,0.857,21.08,-0.127,-0.129,-1.6999999999999957,0.10699999999999998,-10.170000000000002
200000468,Order,upgrade,Normal,Equipment upgrade,Pending,3221 Oak St,Houston,HOUSTON,TX,74218,29.83129,-95.01018,2025-12-10 10:45:00,2025-12-10 12:45:00,120,T900057,T900049,,completed,2025-11-19 10:41:53,0.386,2025-12-10 10:45:00,2025-12-10,0.299,0.713,66.0,0.429,44.16,0.509,60.9,ml_based,1.0,26.17,0.08700000000000002,-0.20399999999999996,-5.100000000000001,0.571,-17.989999999999995
200000469,Order,install,Normal,Copper ONT installation,In Progress,3772 Washington St,Austin,AUSTIN,TX,40561,30.065107,-97.96382,2026-01-06 14:00:00,2026-01-06 16:00:00,120,T900135,,,pending,2025-11-19 10:41:53,0.0,2026-01-06 14:00:00,2026-01-06,0.337,0.56,77.1,0.75,30.28,0.0,69.4,no_match,0.0,0.0,-0.337,-0.56,-7.699999999999989,-0.75,-30.28
200000470,Trouble,,Low,Network support,Pending,1486 Elm St,Dallas,DALLAS,TX,18348,32.57293,-97.09238,2025-12-07 15:15:00,2025-12-07 17:15:00,120,T900127,T900120,,completed,2025-11-19 10:41:53,0.0,2025-12-07 15:15:00,2025-12-07,0.614,0.627,60.0,0.571,13.11,0.321,59.8,ml_based,1.0,50.59,-0.614,-0.306,-0.20000000000000284,0.42900000000000005,37.480000000000004
200000471,Trouble,,Low,Network support,In Progress,5712 Washington St,Los Angeles,LOS ANGELES,CA,64667,34.115906,-118.46119,2026-01-16 09:45:00,2026-01-16 10:15:00,30,T900021,T900027,,completed,2025-11-19 10:41:53,0.468,2026-01-16 09:45:00,2026-01-16,0.124,0.388,48.4,1.0,39.66,0.49,58.4,ml_based,0.833,15.12,0.34400000000000003,0.10199999999999998,10.0,-0.16700000000000004,-24.54
200000472,Order,upgrade,Normal,Equipment upgrade,In Progress,5323 Oak St,San Diego,SAN DIEGO,CA,85568,32.550434,-117.504944,2025-11-13 10:15:00,2025-11-13 11:15:00,60,T900112,,,pending,2025-11-19 10:41:53,0.0,2025-11-13 10:15:00,2025-11-13,0.344,0.477,73.2,1.0,21.3,0.0,64.2,no_match,0.0,0.0,-0.344,-0.477,-9.0,-1.0,-21.3
200000473,Order,upgrade,Normal,Equipment upgrade,In Progress,7973 Washington St,Austin,AUSTIN,TX,72563,30.55015,-97.497246,2025-12-21 08:00:00,2025-12-21 08:30:00,30,T900149,,,pending,2025-11-19 10:41:53,0.0,2025-12-21 08:00:00,2025-12-21,0.301,0.61,61.1,0.75,33.25,0.0,83.0,no_match,0.0,0.0,-0.301,-0.61,21.9,-0.75,-33.25
200000474,Trouble,,Critical,Line repair,Pending,4776 Washington St,Los Angeles,LOS ANGELES,CA,47471,33.840435,-117.93375,2026-01-30 13:30:00,2026-01-30 14:00:00,30,T900015,T900023,,completed,2025-11-19 10:41:53,0.461,2026-01-30 13:30:00,2026-01-30,0.08,0.605,71.0,0.8,52.34,0.489,62.6,ml_based,1.0,13.23,0.381,-0.11599999999999999,-8.399999999999999,0.19999999999999996,-39.11
200000475,Order,install,Normal,Fiber ONT installation,Pending,1198 Elm St,San Diego,SAN DIEGO,CA,65251,32.435585,-116.86933,2025-12-25 12:45:00,2025-12-25 14:15:00,90,T900113,,,pending,2025-11-19 10:41:53,0.0,2025-12-25 12:45:00,2025-12-25,0.0,0.609,65.5,1.0,64.12,0.0,64.2,no_match,0.0,0.0,0.0,-0.609,-1.2999999999999972,-1.0,-64.12
200000476,Order,install,Normal,Fiber ONT installation,In Progress,1779 Oak St,Phoenix,PHOENIX,AZ,69940,33.771267,-111.840324,2025-11-19 10:45:00,2025-11-19 12:45:00,120,T900065,,,pending,2025-11-19 10:41:53,0.0,2025-11-19 10:45:00,2025-11-19,0.114,0.61,51.2,0.714,50.67,0.0,70.9,no_match,0.0,0.0,-0.114,-0.61,19.700000000000003,-0.714,-50.67
200000477,Order,install,Normal,Copper ONT installation,In Progress,2283 Main St,Phoenix,PHOENIX,AZ,94273,33.22724,-112.231926,2025-12-03 11:30:00,2025-12-03 13:30:00,120,T900068,,,pending,2025-11-19 10:41:53,0.0,2025-12-03 11:30:00,2025-12-03,0.356,0.549,47.8,0.8,27.03,0.0,70.9,no_match,0.0,0.0,-0.356,-0.549,23.10000000000001,-0.8,-27.03
200000478,Order,install,Normal,Copper ONT installation,Pending,610 Elm St,Dallas,DALLAS,TX,91479,33.098064,-96.80865,2026-01-07 10:45:00,2026-01-07 11:45:00,60,T900124,T900134,,completed,2025-11-19 10:41:53,0.0,2026-01-07 10:45:00,2026-01-07,0.441,0.679,53.3,0.2,39.92,0.378,51.7,ml_based,1.0,35.96,-0.441,-0.30100000000000005,-1.5999999999999943,0.8,-3.960000000000001
200000479,Order,install,Normal,Copper ONT installation,Pending,9627 Oak St,Chicago,CHICAGO,IL,68777,41.746716,-87.84327,2026-01-27 11:30:00,2026-01-27 13:30:00,120,T900043,T900035,,completed,2025-11-19 10:41:53,0.05,2026-01-27 11:30:00,2026-01-27,0.351,0.554,49.2,1.0,20.73,0.462,55.0,ml_based,1.0,43.4,-0.301,-0.09200000000000003,5.799999999999997,0.0,22.669999999999998
200000480,Trouble,,Low,Network support,In Progress,4180 Oak St,Chicago,CHICAGO,IL,59068,41.982533,-87.46723,2025-12-30 11:00:00,2025-12-30 13:00:00,120,T900038,T900041,,completed,2025-11-19 10:41:53,0.0,2025-12-30 11:00:00,2025-12-30,0.219,0.542,45.9,0.75,40.08,0.463,58.9,ml_based,1.143,36.4,-0.219,-0.07900000000000001,13.0,0.393,-3.6799999999999997
200000481,Order,upgrade,Normal,Equipment upgrade,Pending,8574 Oak St,San Antonio,SAN ANTONIO,TX,41432,29.566936,-98.71681,2026-01-18 14:00:00,2026-01-18 15:00:00,60,T900090,T900090,,completed,2025-11-19 10:41:53,0.631,2026-01-18 14:00:00,2026-01-18,0.766,0.682,61.8,0.0,19.5,0.62,61.8,ml_based,0.4,19.5,-0.135,-0.062000000000000055,0.0,0.4,0.0
200000482,Order,install,Normal,Copper ONT installation,Pending,6202 Main St,Phoenix,PHOENIX,AZ,66045,33.228985,-112.16551,2025-12-24 10:15:00,2025-12-24 11:15:00,60,T900067,,,pending,2025-11-19 10:41:53,0.0,2025-12-24 10:15:00,2025-12-24,0.193,0.595,51.0,0.625,46.45,0.0,70.9,no_match,0.0,0.0,-0.193,-0.595,19.900000000000006,-0.625,-46.45
200000483,Order,install,Normal,Fiber ONT installation,Pending,3301 Main St,Phoenix,PHOENIX,AZ,70508,33.72682,-111.766495,2026-01-30 16:15:00,2026-01-30 17:45:00,90,T900065,,,pending,2025-11-19 10:41:53,0.0,2026-01-30 16:15:00,2026-01-30,0.114,0.61,55.5,0.714,52.86,0.0,61.8,no_match,0.0,0.0,-0.114,-0.61,6.299999999999997,-0.714,-52.86
200000484,Trouble,,Critical,Line repair,Pending,5732 Elm St,New York,NEW YORK,NY,72909,40.61242,-73.99893,2026-01-30 11:30:00,2026-01-30 12:30:00,60,T900000,T900003,,completed,2025-11-19 10:41:53,0.0,2026-01-30 11:30:00,2026-01-30,0.621,0.597,65.4,0.429,17.33,0.511,59.4,ml_based,1.0,35.74,-0.621,-0.08599999999999997,-6.000000000000007,0.571,18.410000000000004
200000485,Trouble,,Critical,Line repair,In Progress,9813 Main St,Houston,HOUSTON,TX,26945,30.02778,-95.409615,2026-01-20 10:15:00,2026-01-20 10:45:00,30,T900046,T900046,,completed,2025-11-19 10:41:53,0.271,2026-01-20 10:15:00,2026-01-20,0.396,0.618,61.3,0.625,29.48,0.522,61.3,ml_based,1.125,29.48,-0.125,-0.09599999999999997,0.0,0.5,0.0
200000486,Trouble,,Critical,Network troubleshooting,In Progress,4848 Main St,Chicago,CHICAGO,IL,93023,41.97284,-87.791336,2025-12-01 14:15:00,2025-12-01 15:45:00,90,T900033,T900032,,completed,2025-11-19 10:41:53,0.05,2025-12-01 14:15:00,2025-12-01,0.515,0.611,37.2,0.5,23.75,0.369,36.4,ml_based,1.0,45.88,-0.465,-0.242,-0.8000000000000043,0.5,22.130000000000003
200000487,Trouble,,Critical,Network troubleshooting,Pending,6311 Elm St,San Antonio,SAN ANTONIO,TX,12732,29.196814,-98.459015,2026-01-10 08:45:00,2026-01-10 09:15:00,30,T900099,T900098,,completed,2025-11-19 10:41:53,0.381,2026-01-10 08:45:00,2026-01-10,0.596,0.691,60.5,0.0,33.66,0.601,63.1,ml_based,0.5,39.21,-0.21499999999999997,-0.08999999999999997,2.6000000000000014,0.5,5.550000000000004
200000488,Order,install,Normal,Fiber ONT installation,Pending,8324 Oak St,Austin,AUSTIN,TX,30468,30.261194,-97.5761,2025-12-14 10:45:00,2025-12-14 12:15:00,90,T900143,,,pending,2025-11-19 10:41:53,0.0,2025-12-14 10:45:00,2025-12-14,0.722,0.632,48.3,0.0,23.19,0.0,83.0,no_match,0.0,0.0,-0.722,-0.632,34.7,0.0,-23.19
200000489,Order,upgrade,Normal,Equipment upgrade,In Progress,6195 Washington St,Philadelphia,PHILADELPHIA,PA,91021,40.22371,-74.89389,2026-01-19 09:45:00,2026-01-19 11:45:00,120,T900089,T900077,,completed,2025-11-19 10:41:53,0.313,2026-01-19 09:45:00,2026-01-19,0.687,0.548,50.7,0.429,11.79,0.582,24.0,ml_based,0.8,40.98,-0.37400000000000005,0.03399999999999992,-26.700000000000003,0.37100000000000005,29.189999999999998
200000490,Trouble,,Critical,Line repair,In Progress,5267 Elm St,Phoenix,PHOENIX,AZ,29362,33.446533,-112.23528,2026-01-12 12:15:00,2026-01-12 13:45:00,90,T900062,,,pending,2025-11-19 10:41:53,0.0,2026-01-12 12:15:00,2026-01-12,0.297,0.598,61.0,1.0,25.23,0.0,67.9,no_match,0.0,0.0,-0.297,-0.598,6.900000000000006,-1.0,-25.23
200000491,Trouble,,Critical,Network troubleshooting,In Progress,3968 Main St,Austin,AUSTIN,TX,78391,30.077484,-97.493645,2025-11-14 11:30:00,2025-11-14 13:00:00,90,T900148,,,pending,2025-11-19 10:41:53,0.0,2025-11-14 11:30:00,2025-11-14,0.08,0.593,67.9,0.8,60.72,0.0,75.8,no_match,0.0,0.0,-0.08,-0.593,7.8999999999999915,-0.8,-60.72
200000492,Order,upgrade,Normal,Equipment upgrade,In Progress,3001 Washington St,New York,NEW YORK,NY,98179,40.88752,-73.752655,2025-11-19 10:00:00,2025-11-19 10:30:00,30,T900007,T900008,,completed,2025-11-19 10:41:53,0.057,2025-11-19 10:00:00,2025-11-19,0.498,0.492,67.4,1.0,8.5,0.472,54.5,ml_based,0.857,41.72,-0.441,-0.020000000000000018,-12.900000000000006,-0.14300000000000002,33.22
200000493,Trouble,,Critical,Line repair,Pending,9703 Main St,Houston,HOUSTON,TX,35840,29.555847,-95.279945,2025-12-11 13:30:00,2025-12-11 14:30:00,60,T900049,T900045,,completed,2025-11-19 10:41:53,0.083,2025-12-11 13:30:00,2025-12-11,0.554,0.619,58.3,0.5,20.48,0.507,63.9,ml_based,1.143,42.63,-0.47100000000000003,-0.11199999999999999,5.600000000000001,0.643,22.150000000000002
200000494,Order,upgrade,Normal,Equipment upgrade,In Progress,6724 Oak St,San Diego,SAN DIEGO,CA,46234,32.907097,-117.511635,2026-01-24 09:30:00,2026-01-24 11:30:00,120,T900112,,,pending,2025-11-19 10:41:53,0.0,2026-01-24 09:30:00,2026-01-24,0.0,0.476,72.1,1.0,50.96,0.0,69.9,no_match,0.0,0.0,0.0,-0.476,-2.1999999999999886,-1.0,-50.96
200000495,Trouble,,Low,Network support,Pending,3196 Elm St,New York,NEW YORK,NY,37177,40.443974,-73.73309,2025-12-16 08:00:00,2025-12-16 09:30:00,90,T900013,T900008,,completed,2025-11-19 10:41:53,0.0,2025-12-16 08:00:00,2025-12-16,0.454,0.501,56.9,0.5,28.85,0.453,51.9,ml_based,1.0,20.02,-0.454,-0.04799999999999999,-5.0,0.5,-8.830000000000002
200000496,Trouble,,Low,Network support,Pending,9217 Elm St,New York,NEW YORK,NY,22684,41.03655,-73.79294,2025-11-26 09:15:00,2025-11-26 09:45:00,30,T900004,T900008,,completed,2025-11-19 10:41:53,0.0,2025-11-26 09:15:00,2025-11-26,0.251,0.594,59.1,0.75,37.4,0.429,57.0,ml_based,1.143,56.64,-0.251,-0.16499999999999998,-2.1000000000000014,0.393,19.240000000000002
200000497,Order,install,Normal,Copper ONT installation,Pending,2618 Washington St,Los Angeles,LOS ANGELES,CA,18337,34.288574,-117.9062,2026-01-24 10:45:00,2026-01-24 12:15:00,90,T900029,T900016,,completed,2025-11-19 10:41:53,0.542,2026-01-24 10:45:00,2026-01-24,0.554,0.618,55.4,0.333,26.07,0.515,88.9,ml_based,0.857,11.01,-0.01200000000000001,-0.10299999999999998,33.50000000000001,0.524,-15.06
